GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
79693        1   38258614   38308865     52       6  8000      -1.5864      0.94367
4520         1   38265239   38360292     96       8  7877      -1.4457      0.92586
3633         1   38316369   38447729    177      12  7602       -1.505      0.93384
10946        1   38412647   38491019     88       7  7742     -0.64582       0.7408
51118        1   38443384   38500497     45       9  7535      0.14693      0.44159
2275         1   38452439   38506199     29       8  7141       1.1786      0.11929
5453         1   38499523   38547450     64       6  7369       1.7726     0.038148
64121        1   39293869   39360495    128      10  7772      0.28654      0.38723
26292        1   39318162   39374050    122       9  7925     0.097272      0.46126
81025        1   39329739   39382298    114       8  7875    -0.080978      0.53227
54933        1   39340614   39442456    192      20  7522     -0.17263      0.56853
79647        1   39421916   39481737    127      11  7564     -0.34259      0.63404
4725         1   39456967   39510308    154       9  7648     0.062174      0.47521
23499        1   39514839   39962810    417      21  7821     -0.63752      0.73811
643314       1   39840176   39892154     33       3  7974     -0.68779      0.75421
353500       1   39922318   40005541     97      11  7538      0.70847      0.23933
8761         1   40016485   40077522    100       9  7872    -0.068731       0.5274
26508        1   40079103   40140348    109      21  7716     -0.65082      0.74242
84618        1   40114793   40172710    149      22  7619      -0.5488      0.70843
51440        1   40134320   40192382    164      25  7546     -0.84349      0.80052
10450        1   40169517   40239586    116      17  7542     -0.20636      0.58174
656          1   40213903   40289533     79      14  7274      0.21036      0.41669
101929536    1   40219654   40265843     28       5  7306      0.68052      0.24809
64064        1   40225197   40272020     25       5  7060      0.49204      0.31135
54802        1   40296703   40384177    109       8  8098      0.82504      0.20467
4610         1   40351096   40402687     62       8  7854       1.1417      0.12679
84879        1   40385784   40445630     59       8  7393       1.3448     0.089351
10487        1   40470912   40548321    211       8  8020      -1.4798      0.93053
5538         1   40528382   40598142    145      12  8060     -0.42482      0.66452
6018         1   40592041   40716593     82       9  8013     -0.48313       0.6855
127391       1   40678573   40727365     34       6  7998     -0.58613      0.72111
10269        1   40688722   40769856     58       8  7842     -0.21322      0.58442
1298         1   40756162   40817939    109       8  7245       -1.128      0.87033
64744        1   40804378   40898998    150      21  7635      0.21171      0.41617
65243        1   40880774   40939390     70      14  7451      0.84194      0.19991
339559       1   40908043   40972015     75      13  7620      0.71076      0.23862
64789        1   40939391   40992228     75       6  7816    -0.095826      0.53817
127396       1   40962233   41023841    139       7  7559      -0.3339      0.63077
9783         1   41076352   41166324    154      16  7965     -0.23915      0.59451
4802         1   41122242   41247275    206      11  8117      0.54455      0.29303
9132         1   41214684   41316124    151      27  7439     -0.38344       0.6493
163732       1   41316728   41363018    116      19  7282      0.61159       0.2704
1503         1   41410007   41488237    173      18  7719      0.70758       0.2396
200172       1   41471269   41524116    106      10  7886     -0.34355      0.63441
22955        1   41482871   41742815    471      17  8019     -0.41709      0.66169
100132074    1   41792328   41859263    149      16  7829      0.13084      0.44795
1907         1   41934446   41985348    125      17  7503     -0.37385      0.64574
59269        1   41962036   42536596    831      41  7858       1.0034      0.15783
2981         1   42584092   42631495     72       6  8047      0.29641      0.38346
2980         1   42618362   42665395     68       8  7848       0.7124      0.23811
22887        1   42632210   42836548    243      10  7885      0.76402      0.22243
284716       1   42811468   42899900    192      13  7900      -0.4324      0.66727
84217        1   42886000   42956938    154       9  7903      -1.0384      0.85045
79717        1   42886968   42949088    137       9  7892     -0.96495      0.83272
728621       1   42965560   43130335    407      14  8079     -0.76953      0.77921
10465        1   43088706   43152429     93       9  7904      0.23895      0.40557
4904         1   43113060   43178024     80       8  7987      -0.3677      0.64345
149461       1   43188764   43240925     63       7  8166      0.53662      0.29576
79078        1   43197916   43251413     67       8  8089      0.48453      0.31401
64175        1   43202006   43267755     74       8  8089      0.33031      0.37058
100129924    1   43218661   43274227     58       7  8112     -0.15418      0.56127
114625       1   43247776   43320660     84      10  7998      -0.3182      0.62484
374969       1   43262723   43318059     67       9  7973     -0.25564      0.60089
51058        1   43277244   43328148     68      11  7926    -0.098991      0.53943
6513         1   43381046   43459847    194      16  7796      -0.2123      0.58406
440585       1   43575800   43632067     81       7  7807      0.82564       0.2045
149465       1   43603001   43730029    241      16  7725       1.2934     0.097929
10969        1   43619845   43673241    136       7  7600       1.1032      0.13497
128218       1   43700665   43749673     61       5  8038       1.2643      0.10306
7075         1   43731566   43798781     67       9  7636      0.61394      0.26963
149466       1   43737554   43786334     53       8  7593      0.60403      0.27291
4352         1   43768475   43830135     41       3  7979     -0.42203       0.6635
991          1   43789626   43838874     27       2  8108     -0.24035      0.59497
64834        1   43819068   43868745     40       4  7908     -0.47174      0.68144
23334        1   43820556   43929918     95       4  7866     -0.79105      0.78554
112950       1   43839579   43890483     54       3  7951      -0.7874      0.78448
81888        1   43906674   43954938     33       3  7542     -0.50519      0.69329
5792         1   43956708   44099343    264      12  8047       1.1133      0.13279
