GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
79693        1   38258614   38308865     52       6  8002     -0.91669      0.82035
4520         1   38265239   38360292     96       8  7880     -0.71301      0.76208
3633         1   38316369   38447729    177      12  7605      -1.0635      0.85622
10946        1   38412647   38491019     88       7  7745      -1.3174      0.90615
51118        1   38443384   38500497     45       9  7538      -1.3118       0.9052
2275         1   38452439   38506199     29       8  7144      -1.1289      0.87053
5453         1   38499523   38547450     64       6  7382     -0.41554      0.66113
64121        1   39293869   39360495    128      10  7779      0.12684      0.44953
26292        1   39318162   39374050    122       9  7938     0.087466      0.46515
81025        1   39329739   39382298    114       8  7895     0.084064       0.4665
54933        1   39340614   39442456    192      20  7538     -0.31889      0.62509
79647        1   39421916   39481737    127      11  7572     -0.49468      0.68959
4725         1   39456967   39510308    154       9  7655      -0.2229      0.58819
23499        1   39514839   39962810    417      21  7834      0.56083      0.28746
643314       1   39840176   39892154     33       3  7996      0.82036      0.20601
353500       1   39922318   40005541     97      11  7560       1.3746     0.084622
8761         1   40016485   40077522    100       9  7894       1.3326     0.091337
26508        1   40079103   40140348    109      21  7742      0.51405      0.30361
84618        1   40114793   40172710    149      22  7630       0.5904      0.27746
51440        1   40134320   40192382    164      25  7552      0.67232      0.25069
10450        1   40169517   40239586    116      17  7545      0.79426      0.21352
656          1   40213903   40289533     79      14  7276     -0.16335      0.56488
101929536    1   40219654   40265843     28       5  7308     0.072029      0.47129
64064        1   40225197   40272020     25       5  7062     0.074118      0.47046
54802        1   40296703   40384177    109       8  8100     0.042965      0.48286
4610         1   40351096   40402687     62       8  7888      0.48769      0.31289
84879        1   40385784   40445630     59       8  7438      0.70517      0.24035
10487        1   40470912   40548321    211       8  8022    -0.049519      0.51975
5538         1   40528382   40598142    145      12  8063    0.0081539      0.49675
6018         1   40592041   40716593     82       9  8015      0.60173      0.27368
127391       1   40678573   40727365     34       6  8000      0.51333      0.30386
10269        1   40688722   40769856     58       8  7844       0.6814      0.24781
1298         1   40756162   40817939    109       8  7252     0.036542      0.48542
64744        1   40804378   40898998    150      21  7641     -0.48107      0.68477
65243        1   40880774   40939390     70      14  7471      0.16806      0.43327
339559       1   40908043   40972015     75      13  7640      -0.4694      0.68061
64789        1   40939391   40992228     75       6  7819     -0.59561      0.72428
127396       1   40962233   41023841    139       7  7566     -0.24674      0.59744
9783         1   41076352   41166324    154      16  7971      0.39399      0.34679
4802         1   41122242   41247275    206      11  8123      0.46897      0.31954
9132         1   41214684   41316124    151      27  7445     0.055446      0.47789
163732       1   41316728   41363018    116      19  7284     -0.50981      0.69491
1503         1   41410007   41488237    173      18  7732     0.038805      0.48452
200172       1   41471269   41524116    106      10  7895      0.35512      0.36125
22955        1   41482871   41742815    471      17  8032      0.76038      0.22351
100132074    1   41792328   41859263    149      16  7831     -0.17432      0.56919
1907         1   41934446   41985348    125      17  7510      0.39547      0.34625
59269        1   41962036   42536596    831      41  7866      0.47276      0.31819
2981         1   42584092   42631495     72       6  8059      0.41315      0.33975
2980         1   42618362   42665395     68       8  7850    0.0069717      0.49722
22887        1   42632210   42836548    243      10  7887      0.37381      0.35427
284716       1   42811468   42899900    192      13  7906     -0.23446      0.59269
84217        1   42886000   42956938    154       9  7922     -0.13004      0.55173
79717        1   42886968   42949088    137       9  7913     -0.13089      0.55207
728621       1   42965560   43130335    407      14  8083     -0.57598      0.71769
10465        1   43088706   43152429     93       9  7906      -1.1435      0.87358
4904         1   43113060   43178024     80       8  7990     -0.93264       0.8245
149461       1   43188764   43240925     63       7  8168     -0.80468       0.7895
79078        1   43197916   43251413     67       8  8092     -0.77025      0.77943
64175        1   43202006   43267755     74       8  8092     -0.77102      0.77965
100129924    1   43218661   43274227     58       7  8115     -0.72859      0.76687
114625       1   43247776   43320660     84      10  8008      -1.0783      0.85956
374969       1   43262723   43318059     67       9  7975      -1.0761      0.85905
51058        1   43277244   43328148     68      11  7938     -0.87391      0.80892
6513         1   43381046   43459847    194      16  7808     -0.80576      0.78981
440585       1   43575800   43632067     81       7  7809     -0.53834      0.70483
149465       1   43603001   43730029    241      16  7733     -0.15919      0.56324
10969        1   43619845   43673241    136       7  7612      0.10036      0.46003
128218       1   43700665   43749673     61       5  8040     -0.35492      0.63867
7075         1   43731566   43798781     67       9  7638     -0.49101      0.68829
149466       1   43737554   43786334     53       8  7595      -0.4181      0.66206
4352         1   43768475   43830135     41       3  7981      0.23243       0.4081
991          1   43789626   43838874     27       2  8110      0.41434      0.33931
64834        1   43819068   43868745     40       4  7910      0.12961      0.44844
23334        1   43820556   43929918     95       4  7869     -0.13871      0.55516
112950       1   43839579   43890483     54       3  7954      -0.1153       0.5459
81888        1   43906674   43954938     33       3  7544     -0.35051      0.63702
5792         1   43956708   44099343    264      12  8055      0.54613      0.29249
