GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
79693        1   38258614   38308865     52       6  8000     -0.57072      0.71591
4520         1   38265239   38360292     96       8  7878     -0.15731       0.5625
3633         1   38316369   38447729    177      12  7603     -0.20855       0.5826
10946        1   38412647   38491019     88       7  7743      -2.0054      0.97754
51118        1   38443384   38500497     45       9  7536      -2.1407      0.98385
2275         1   38452439   38506199     29       8  7142      -1.8178      0.96545
5453         1   38499523   38547450     64       6  7370      -1.0613      0.85572
64121        1   39293869   39360495    128      10  7773      -1.9674      0.97543
26292        1   39318162   39374050    122       9  7925       -1.882      0.97008
81025        1   39329739   39382298    114       8  7876      -1.7513      0.96005
54933        1   39340614   39442456    192      20  7523     -0.85129       0.8027
79647        1   39421916   39481737    127      11  7565      0.22296      0.41178
4725         1   39456967   39510308    154       9  7649     -0.27316      0.60763
23499        1   39514839   39962810    417      21  7821      -1.8908      0.97067
643314       1   39840176   39892154     33       3  7975      -1.2472      0.89383
353500       1   39922318   40005541     97      11  7538      -1.5049      0.93383
8761         1   40016485   40077522    100       9  7873      -1.3986      0.91903
26508        1   40079103   40140348    109      21  7717      0.76559      0.22196
84618        1   40114793   40172710    149      22  7620      0.87413      0.19102
51440        1   40134320   40192382    164      25  7547      0.59299      0.27659
10450        1   40169517   40239586    116      17  7543      0.81382      0.20787
656          1   40213903   40289533     79      14  7275      0.50259      0.30763
101929536    1   40219654   40265843     28       5  7307      0.40443      0.34295
64064        1   40225197   40272020     25       5  7061     -0.40868      0.65861
54802        1   40296703   40384177    109       8  8098      -1.6746      0.95299
4610         1   40351096   40402687     62       8  7855      -2.5551      0.99469
84879        1   40385784   40445630     59       8  7393     -0.60433      0.72719
10487        1   40470912   40548321    211       8  8021     -0.77368      0.78044
5538         1   40528382   40598142    145      12  8061     -0.76361      0.77745
6018         1   40592041   40716593     82       9  8014      -1.1768      0.88036
127391       1   40678573   40727365     34       6  7998      -1.2912      0.90169
10269        1   40688722   40769856     58       8  7842      -1.0431      0.85155
1298         1   40756162   40817939    109       8  7245     -0.16432      0.56526
64744        1   40804378   40898998    150      21  7635      0.98101      0.16329
65243        1   40880774   40939390     70      14  7451     0.019382      0.49227
339559       1   40908043   40972015     75      13  7621       -1.499      0.93306
64789        1   40939391   40992228     75       6  7817      -1.7339      0.95854
127396       1   40962233   41023841    139       7  7560      -1.7411      0.95917
9783         1   41076352   41166324    154      16  7965     -0.22267      0.58811
4802         1   41122242   41247275    206      11  8118    -0.094058      0.53747
9132         1   41214684   41316124    151      27  7440     -0.92471      0.82244
163732       1   41316728   41363018    116      19  7282     -0.27003      0.60643
1503         1   41410007   41488237    173      18  7719      0.25327      0.40003
200172       1   41471269   41524116    106      10  7887      0.80082      0.21162
22955        1   41482871   41742815    471      17  8020       1.1919      0.11665
100132074    1   41792328   41859263    149      16  7830       1.1697      0.12106
1907         1   41934446   41985348    125      17  7504     -0.67772      0.75103
59269        1   41962036   42536596    831      41  7858       0.4595      0.32294
2981         1   42584092   42631495     72       6  8048     -0.37674      0.64682
2980         1   42618362   42665395     68       8  7848      0.43943      0.33017
22887        1   42632210   42836548    243      10  7886      0.35332      0.36192
284716       1   42811468   42899900    192      13  7901       0.5323      0.29726
84217        1   42886000   42956938    154       9  7904       1.4479     0.073827
79717        1   42886968   42949088    137       9  7892       1.4813     0.069265
728621       1   42965560   43130335    407      14  8080       1.0297      0.15159
10465        1   43088706   43152429     93       9  7905     0.077546      0.46909
4904         1   43113060   43178024     80       8  7988       0.3503      0.36306
149461       1   43188764   43240925     63       7  8166       1.2368      0.10807
79078        1   43197916   43251413     67       8  8090        1.074      0.14141
64175        1   43202006   43267755     74       8  8090      0.96608        0.167
100129924    1   43218661   43274227     58       7  8113      0.54603      0.29252
114625       1   43247776   43320660     84      10  7999      0.85006      0.19765
374969       1   43262723   43318059     67       9  7974      0.91468      0.18018
51058        1   43277244   43328148     68      11  7927      0.94197       0.1731
6513         1   43381046   43459847    194      16  7797     -0.14708      0.55846
440585       1   43575800   43632067     81       7  7808       1.1525      0.12456
149465       1   43603001   43730029    241      16  7726       1.5498     0.060593
10969        1   43619845   43673241    136       7  7601       1.4003     0.080719
128218       1   43700665   43749673     61       5  8039       1.3421     0.089777
7075         1   43731566   43798781     67       9  7636      0.71999      0.23577
149466       1   43737554   43786334     53       8  7594      0.76295      0.22275
4352         1   43768475   43830135     41       3  7979    -0.033953      0.51354
991          1   43789626   43838874     27       2  8109     0.018398      0.49266
64834        1   43819068   43868745     40       4  7908     -0.43834      0.66943
23334        1   43820556   43929918     95       4  7867     -0.76828      0.77884
112950       1   43839579   43890483     54       3  7952       -0.743      0.77126
81888        1   43906674   43954938     33       3  7543     -0.94695      0.82817
5792         1   43956708   44099343    264      12  8048      0.18052      0.42837
